iter	Logloss
125	0.05524326588
126	0.05510597202
127	0.0550010916
128	0.05488185937
129	0.0547952637
130	0.05467375335
131	0.05452159591
132	0.05434482537
133	0.05412802077
134	0.05401203042
135	0.0539232071
136	0.05363731553
137	0.05346705176
138	0.05315604639
139	0.0530663638
140	0.0529820737
141	0.05285621384
142	0.05276102983
143	0.05267608587
144	0.05241148541
145	0.05230152283
146	0.0521165035
147	0.05200347567
148	0.05180984587
149	0.05168745853
150	0.05156958095
151	0.05148434082
152	0.05125567813
153	0.05104652203
154	0.05085779554
155	0.05075983671
156	0.05066232766
157	0.05057777105
158	0.05045195325
159	0.05032597696
160	0.0502462949
161	0.05013875078
162	0.05003493859
163	0.04988872083
164	0.04975504072
165	0.04951691226
166	0.04922628383
167	0.04912665381
168	0.04898172829
169	0.048854879
170	0.04877390161
171	0.04862928199
172	0.04855802137
173	0.04848983042
174	0.04840713049
175	0.0483474597
176	0.04825693863
177	0.04816729676
178	0.04769374783
179	0.04761285322
180	0.04750524535
181	0.0474138712
182	0.04733484212
183	0.04725109477
184	0.04717383782
185	0.04704688184
186	0.04692492436
187	0.04599317748
188	0.04579880173
189	0.04574915716
190	0.04559887322
191	0.04540104
192	0.04526319586
193	0.04511470042
194	0.04500794253
195	0.04484174803
196	0.04473201432
197	0.0445988619
198	0.04448413014
199	0.04443891299
200	0.04426552952
201	0.04416496408
202	0.04407667509
203	0.0439607777
204	0.04388491037
205	0.04377614219
206	0.04370675286
207	0.04365255381
208	0.04354527132
209	0.04345719261
210	0.04336931091
211	0.04329175424
212	0.04316166264
213	0.04307862582
214	0.04296922147
215	0.04288857035
216	0.04281226165
217	0.04271171215
218	0.04257267406
219	0.04249454587
220	0.04240935356
221	0.04227196054
222	0.0421917437
223	0.04205917564
224	0.04199172798
225	0.04194639661
226	0.04187725032
227	0.04177507922
228	0.04169146733
229	0.04161377919
230	0.04151957974
231	0.04144824564
232	0.04136215553
233	0.04129327043
234	0.04123553423
235	0.04118982613
236	0.04113996685
237	0.0410189231
238	0.0409415807
239	0.04080404469
240	0.04066115867
241	0.04058458369
242	0.04049987413
243	0.04039830908
244	0.04037328161
245	0.04032816539
246	0.04024890678
247	0.04017421901
248	0.04011399264
249	0.0399497283
250	0.03990829954
251	0.03984956683
252	0.03979897621
253	0.03971863343
254	0.03967158417
255	0.0395713833
256	0.03952909061
257	0.03941340018
258	0.03927066136
259	0.03919996784
260	0.03912415585
261	0.03902324687
262	0.03893004881
263	0.03884306578
264	0.03879167278
265	0.0387044186
266	0.03863876386
267	0.03857075907
268	0.03852173959
269	0.03847358447
270	0.03838094731
271	0.03832896264
272	0.03828190453
273	0.03821885241
274	0.03816340031
275	0.03799867247
276	0.03796780006
277	0.03790598905
278	0.03783150139
279	0.03778231014
280	0.03772458301
281	0.03766364279
282	0.03761129245
283	0.03755243844
284	0.03747100485
285	0.03740754456
286	0.0373405655
287	0.0372717924
288	0.03721700634
289	0.03717916763
290	0.03710850111
291	0.03705919764
292	0.03701101995
293	0.03686508729
294	0.03677533828
295	0.03670927649
296	0.03667220476
297	0.03663357406
298	0.03658852979
299	0.03653554573
300	0.03645052075
301	0.0364285915
302	0.03639599367
303	0.03634091122
304	0.036291206
305	0.03624494718
306	0.03612546128
307	0.03595765359
308	0.03588298
309	0.03581481495
310	0.03576780576
311	0.03565020398
312	0.03557897745
313	0.0354777929
314	0.03537997351
315	0.03532559429
316	0.03527593533
317	0.03519027553
318	0.0351214907
319	0.03506280868
320	0.03499118726
321	0.03495722282
322	0.03490603589
323	0.03486633609
324	0.03480611524
325	0.03472627205
326	0.03469756575
327	0.03459194183
328	0.03457082249
329	0.03453350528
330	0.03446534443
331	0.03441148051
332	0.03434872257
333	0.03427385905
334	0.03418226157
335	0.03413121387
336	0.03407429024
337	0.03401190106
338	0.03393860868
339	0.03387536532
340	0.03381039146
341	0.03374180296
342	0.03367299246
343	0.03361232648
344	0.033559112
345	0.0335068046
346	0.03347075572
347	0.03341491073
348	0.03336439249
349	0.03318755953
350	0.03314316513
351	0.03309094273
352	0.03302846856
353	0.03291787823
354	0.03286938556
355	0.03278818173
356	0.03272447176
357	0.03266411125
358	0.03261430089
359	0.0325771995
360	0.03252228262
361	0.0324848368
362	0.03241366495
363	0.03235222226
364	0.03233419251
365	0.03229282063
366	0.03223727933
367	0.0321723048
368	0.03215090612
369	0.03211941791
370	0.03208301863
371	0.03202032887
372	0.03197593336
373	0.03192673282
374	0.03185175598
375	0.03180246069
376	0.03174822579
377	0.03169798668
378	0.03165374656
379	0.03163701878
380	0.03160947701
381	0.03155245444
382	0.0315084339
383	0.03147190071
384	0.03142294829
385	0.03138636109
386	0.03135602102
387	0.03130131266
388	0.0312333072
389	0.03119096448
390	0.03115305096
391	0.03109714952
392	0.03106581869
393	0.03102353729
394	0.03099848591
395	0.03095574721
396	0.0308967564
397	0.03083987903
398	0.03081468333
399	0.0308145306
400	0.0307911099
401	0.03075094769
402	0.03071302443
403	0.03068779021
404	0.0306393728
405	0.03062431001
406	0.03057536424
407	0.03053249449
408	0.03048017537
409	0.0304143876
410	0.03037161967
411	0.03034108592
412	0.03028095229
413	0.03024162059
414	0.03018407785
415	0.03017012911
416	0.03013068474
417	0.03008066077
418	0.03002928348
419	0.03000148339
420	0.02982119384
421	0.02978586899
422	0.02975995015
423	0.02969526735
424	0.02965332484
425	0.02965320907
426	0.02965309486
427	0.02965286156
428	0.02965263489
429	0.02965263489
430	0.02965241576
431	0.02965229667
432	0.02965224421
433	0.02965224421
434	0.02965224421
435	0.02959224981
436	0.02956318294
437	0.02954033619
438	0.0294718493
439	0.02943623493
440	0.02943613001
441	0.02941879397
442	0.02936943693
443	0.02931472812
444	0.02927830914
445	0.02926256526
446	0.02922420572
447	0.02916183071
448	0.02916174173
449	0.02911237982
450	0.02904336966
451	0.02904207787
452	0.02904204533
453	0.02904201589
454	0.02904198623
455	0.02904176643
456	0.02899863416
457	0.02890407148
458	0.02887351648
459	0.02882715762
460	0.02881561361
461	0.02878600709
462	0.02877102575
463	0.0287610562
464	0.02872489133
465	0.02872489133
466	0.02869593292
467	0.02859842365
468	0.02857646584
469	0.02853286166
470	0.02846163491
471	0.02846061936
472	0.02840143399
473	0.02836543668
474	0.02831818069
475	0.02827944795
476	0.0282552678
477	0.0282238792
478	0.02819029194
479	0.0281586333
480	0.02814519941
481	0.02810640581
482	0.02805542341
483	0.02802335681
484	0.02799079241
485	0.02796523104
486	0.02791921172
487	0.0278883216
488	0.02788833112
489	0.02788829482
490	0.02786365647
491	0.02786365293
492	0.02786356351
493	0.0278634774
494	0.02786344708
495	0.02786334216
496	0.02783765905
497	0.02783747156
498	0.02783743415
499	0.02783724667
500	0.02783722277
501	0.02783720794
502	0.02783718669
503	0.02783716234
504	0.02783714352
505	0.02783712338
506	0.02783711276
507	0.02780488989
508	0.0277721836
509	0.02777216589
510	0.02777216036
511	0.02777215239
512	0.02777213402
513	0.02777213181
514	0.02777210923
515	0.02777209396
516	0.02777208245
517	0.02777207824
518	0.02777205279
519	0.02777205301
520	0.02777204836
521	0.02777203751
522	0.02777202954
523	0.02777192462
524	0.02777174666
525	0.02773183281
526	0.02773180824
527	0.02773180138
528	0.02773170598
529	0.0277315362
530	0.02773151517
531	0.02773146847
532	0.02773142818
533	0.02773134119
534	0.02773125398
535	0.02773119997
536	0.02773103064
537	0.02773098814
538	0.0277213464
539	0.02768328768
540	0.02765783433
541	0.02763278095
542	0.02759303046
543	0.02753935468
544	0.02753029775
545	0.02749461874
546	0.02745925339
547	0.0274276959
548	0.02738641588
549	0.02733985028
550	0.02731564113
551	0.02731269608
552	0.02728829414
553	0.02721051922
554	0.02719804533
555	0.02716246261
556	0.02710473327
557	0.02707236564
558	0.02704982104
559	0.027020149
560	0.02699091346
561	0.02695679939
562	0.02690143849
563	0.02683342727
564	0.02679471844
565	0.02675899229
566	0.02673095159
567	0.02671004696
568	0.02671004696
569	0.02671004696
570	0.02671004696
571	0.02671004696
572	0.02669696923
573	0.02669682933
574	0.02669671512
575	0.02669668191
576	0.02669666044
577	0.02669639106
578	0.0266751699
579	0.02667510682
580	0.02665183486
581	0.02662067691
582	0.02659250428
583	0.02655845972
584	0.02655822487
585	0.02652024206
586	0.02650595444
587	0.02650591968
588	0.02647005984
589	0.02642677373
590	0.02639519987
591	0.02639518415
592	0.02639472397
593	0.02638521393
594	0.0263196163
595	0.02629727003
596	0.02629715426
597	0.02629703407
598	0.02629698272
599	0.02627282315
600	0.02623844457
601	0.02621206576
602	0.02619321591
603	0.02618818288
604	0.02618395755
605	0.02613194189
606	0.02608738458
607	0.02605928943
608	0.02603966553
609	0.02600245368
610	0.02598917983
611	0.02595550846
612	0.02595549828
613	0.02594766496
614	0.02590563988
615	0.02589645103
616	0.02585016454
617	0.02581524011
618	0.02579176097
619	0.0257644536
620	0.0257356871
621	0.02569064061
622	0.02564371797
623	0.02561186011
624	0.02558143327
625	0.02554748632
626	0.02553898608
627	0.02553897214
628	0.02553894978
629	0.025538865
630	0.02553844555
631	0.02553840526
632	0.02551664977
633	0.02551608023
634	0.02551602158
635	0.02551604238
636	0.02550966001
637	0.02548025248
638	0.02545558603
639	0.02545553158
640	0.02541574035
641	0.02538100429
642	0.02526949249
643	0.02524818434
644	0.02524814472
645	0.02523826901
646	0.02523817649
647	0.02521203319
648	0.02517809134
649	0.02516601786
650	0.02515593675
651	0.025125938
652	0.02506128309
653	0.02501524297
654	0.02499399414
655	0.02496636139
656	0.0249659623
657	0.02491356171
658	0.02490705981
659	0.02488311473
660	0.02488304655
661	0.02488289692
662	0.02488272383
663	0.02488270435
664	0.02488264636
665	0.02488256888
666	0.02488252306
667	0.02487916631
668	0.02485322798
669	0.02485303652
670	0.02481218237
671	0.02478960722
672	0.02476561477
673	0.02472720056
674	0.02469815737
675	0.02466929304
676	0.02465116346
677	0.02464230242
678	0.02463137044
679	0.02461049547
680	0.02460569043
681	0.02459907608
682	0.02459445852
683	0.02456497131
684	0.02453580704
685	0.02453562664
686	0.02450660803
687	0.02447141355
688	0.0244457798
689	0.02444566293
690	0.02442488026
691	0.02442478995
692	0.02441058644
693	0.02437716098
694	0.02434290924
695	0.02434287869
696	0.02434281915
697	0.02434280011
698	0.02434277333
699	0.02434275164
700	0.02434266686
701	0.02434231669
702	0.02430225741
703	0.02427266705
704	0.02425344732
705	0.02421635633
706	0.02421631826
707	0.02418171855
708	0.02418165901
709	0.02418164772
710	0.02418162913
711	0.02418158442
712	0.02418158995
713	0.02418157711
714	0.02418155276
715	0.02418155697
716	0.02418153262
717	0.0241733073
718	0.02417328538
719	0.02417328051
720	0.02417324886
721	0.02417321566
722	0.02417313066
723	0.02414534451
724	0.02411193389
725	0.02407771446
726	0.02407765226
727	0.0240551309
728	0.02403004344
729	0.02397940346
730	0.02394829287
731	0.02392044475
732	0.02390014418
733	0.02387315932
734	0.02386202126
735	0.02384467614
736	0.02382111864
737	0.02381296836
738	0.02378129953
739	0.02375183423
740	0.02373503761
741	0.02369193324
742	0.02366690842
743	0.02366685131
744	0.02364636525
745	0.02362966492
746	0.02360540486
747	0.02358154987
748	0.02355627537
749	0.02355623154
750	0.02355616469
751	0.02355616469
752	0.02353310235
753	0.02353309948
754	0.02353298305
755	0.02353294984
756	0.02353288477
757	0.02353288477
758	0.02350487462
759	0.02350478143
760	0.02350476394
761	0.02350474247
762	0.02350438499
763	0.02345738178
764	0.02343633039
765	0.02330205352
766	0.02328192649
767	0.0232418371
768	0.02324169765
769	0.02321574715
770	0.02318829856
771	0.0231584884
772	0.02312849762
773	0.0230991171
774	0.02306855834
775	0.02304854419
776	0.02302628955
777	0.02300571894
778	0.02298760751
779	0.02295242034
780	0.02291437113
781	0.02288224389
782	0.02286115133
783	0.02283737315
784	0.02279117764
785	0.02278022375
786	0.02273230858
787	0.02271661516
788	0.02271075406
789	0.02266838103
790	0.02264934834
791	0.02261289926
792	0.0225887563
793	0.02256969772
794	0.02254751435
795	0.02254217984
796	0.02251078682
797	0.02247903764
798	0.0224786857
799	0.02246055169
800	0.02244963388
801	0.02244392219
802	0.0224234503
803	0.0224001821
804	0.0223813929
805	0.02235387569
806	0.0223318579
807	0.02233176449
808	0.02233176449
809	0.02232271907
810	0.0223226883
811	0.02232262344
812	0.0223226137
813	0.02232259467
814	0.0222950354
815	0.02229496236
816	0.02229496125
817	0.02227853694
818	0.02227852477
819	0.0222785106
820	0.0222784929
821	0.02227841941
822	0.02226176711
823	0.02223283106
824	0.0222160838
825	0.02219029046
826	0.02215668239
827	0.02213231763
828	0.02213204294
829	0.02211546081
830	0.0220921935
831	0.02207614925
832	0.02205525214
833	0.02203622057
834	0.02203153926
835	0.02203153705
836	0.022023719
837	0.02200894928
838	0.0219646277
839	0.02194187238
840	0.02193993115
841	0.02192391235
842	0.02190800334
843	0.02189437179
844	0.02185669334
845	0.02185661919
846	0.02185155937
847	0.02183183033
848	0.0218140051
849	0.02178860111
850	0.02178243743
851	0.02176408252
852	0.02174734854
853	0.02172734945
854	0.02171201108
855	0.0217119024
856	0.02169510755
857	0.02168996694
858	0.02167647019
859	0.02164496428
860	0.02162592473
861	0.02161624205
862	0.02160143978
863	0.02157357063
864	0.02157355425
865	0.0215443663
866	0.02151357402
867	0.02149492914
868	0.02147097675
869	0.0214416478
870	0.02137585982
871	0.02136017238
872	0.021360156
873	0.02136011837
874	0.02136004377
875	0.02136001721
876	0.02135998135
877	0.02135994682
878	0.02133952894
879	0.02133951787
880	0.02133943974
881	0.02133935142
882	0.02133934278
883	0.0213392569
884	0.02131526113
885	0.02126809456
886	0.02126800005
887	0.02126794781
888	0.02126756155
889	0.02125294567
890	0.02123282527
891	0.02121613003
892	0.02121226086
893	0.02119009896
894	0.0211761604
895	0.02117087481
896	0.02114674823
897	0.02110493166
898	0.02108611501
899	0.02106206701
900	0.0210199908
901	0.02099800798
902	0.02099797278
903	0.02098839767
904	0.02098838815
905	0.02098792465
906	0.02098789676
907	0.02098486583
908	0.02097796638
909	0.0209499735
910	0.02093353148
911	0.02093348057
912	0.02091555906
913	0.02090037541
914	0.02090016601
915	0.02086973519
916	0.02084680743
917	0.02082532132
918	0.02082066834
919	0.02080287322
920	0.02077767685
921	0.02074939024
922	0.02073437238
923	0.02073430066
924	0.02073421721
925	0.02073419021
926	0.02073418047
927	0.02073415192
928	0.02073412712
929	0.02073408463
930	0.02073399874
931	0.02071804657
932	0.020698704
933	0.02068204595
934	0.02066907955
935	0.02064833717
936	0.02064827873
937	0.0206476003
938	0.02060967571
939	0.02059336074
940	0.0205713279
941	0.02054989778
942	0.02053775968
943	0.02051920488
944	0.02051252635
945	0.0205077804
946	0.02050215504
947	0.02048462266
948	0.02045781953
949	0.02043476006
950	0.02043173046
951	0.02039472469
952	0.02035986534
953	0.02035897021
954	0.02034227475
955	0.02030670464
956	0.02029878788
957	0.02026729901
958	0.02026059081
959	0.020243589
960	0.02022534764
961	0.02021538738
962	0.02020469468
963	0.02019430302
964	0.0201700631
965	0.02014325354
966	0.02013482967
967	0.02012115429
968	0.02011363419
969	0.02011357686
970	0.0201135804
971	0.02008941751
972	0.0200761067
973	0.02005349259
974	0.02003947257
975	0.02002337652
976	0.0200096188
977	0.0200095752
978	0.02000954532
979	0.0200090692
980	0.01997562139
981	0.01995919154
982	0.01994347157
983	0.01992775336
984	0.01991559091
985	0.01991557121
986	0.01990190446
987	0.01990189361
988	0.01990185731
989	0.01990178847
990	0.01990149696
991	0.0198927975
992	0.01987449306
993	0.01987123879
994	0.01982498307
995	0.01980323753
996	0.01979827976
997	0.01979827976
998	0.01979825807
999	0.01979825807
